=== 模擬器啟動時間: 2026-05-30 15:56:38 ===
[2026-05-30 15:56:40] ============================================================
[2026-05-30 15:56:40] 🎯 iPhone GPS 模擬器 v17.0 - 模組化重構版 (完整版)
[2026-05-30 15:56:40] ============================================================
[2026-05-30 15:56:40] ✅ 修復：阻絕競態條件造成的橡皮筋拉回現象
[2026-05-30 15:56:40] 💡 請按 F12 打開瀏覽器控制台查看詳細日誌
[2026-05-30 15:56:40] ⚡ 開始自動連線流程 (等待 tunneld 就緒...)
[2026-05-30 15:56:41] 🧹 已清除占用 49151 端口的舊進程 (PID: 13396)
[2026-05-30 15:56:42] 🚀 啟動 tunneld...
[2026-05-30 15:56:42] 🌐 地圖已自動開啟
[2026-05-30 15:56:42] ✅ tunneld 已啟動
[2026-05-30 15:56:45] 🗖 地圖視窗已最大化
[2026-05-30 15:56:45] 📱 手勢循環已停止
[2026-05-30 15:56:49] 🧭 路線點: 117 個，途經點: 115 個
[2026-05-30 15:56:55] [tunneld] [32m2026-05-30 15:56:55[0m [35mHA1MIS-HNB0516[0m [34mpymobiledevice3.tunneld.server[20316][0m [1;30mINFO[0m [start-tunnel-task-usbmux-00008030-000E602401E8802E-USB] Created tunnel --rsd fd15:12bc:985e::1 62413
[2026-05-30 15:56:55] ✅ RSD: fd15:12bc:985e::1:62413
[2026-05-30 15:56:55] ⚡ tunneld 已就緒，準備進行下一步...
[2026-05-30 15:56:55] ℹ WiFi 模式略過 DDI 掛載，直接偵測 RSD
[2026-05-30 15:56:55] ℹ RSD 已填入: fd15:12bc:985e::1:62413
[2026-05-30 15:56:55] ✅ 自動連線與偵測全部完成！
[2026-05-30 15:57:02] 🧭 路線點: 118 個，途經點: 116 個
[2026-05-30 15:57:08] 🚀 準備從路線點 61 開始模擬...
[2026-05-30 15:57:12] 📏 總距離: 30810m
[2026-05-30 15:57:12] 🚀 開始模擬
[2026-05-30 15:57:13] [1] 1.258519,103.817910 29% 20.0km/h (62/117)
[2026-05-30 16:11:34] [280] 1.251253,103.838299 44% 20.0km/h (71/117)
[2026-05-30 16:11:38] [281] 1.251238,103.838448 44% 20.0km/h (71/117)
[2026-05-30 16:11:41] [282] 1.251223,103.838597 44% 20.0km/h (71/117)
[2026-05-30 16:11:44] [283] 1.251208,103.838746 44% 20.0km/h (71/117)
[2026-05-30 16:11:47] [284] 1.251193,103.838895 44% 20.0km/h (71/117)
[2026-05-30 16:11:50] [285] 1.251178,103.839045 44% 20.0km/h (71/117)
[2026-05-30 16:11:53] [286] 1.251163,103.839194 44% 20.0km/h (71/117)
[2026-05-30 16:11:56] [287] 1.251148,103.839343 44% 20.0km/h (71/117)
[2026-05-30 16:11:59] [288] 1.251133,103.839492 45% 20.0km/h (71/117)
[2026-05-30 16:12:02] [289] 1.251118,103.839641 45% 20.0km/h (71/117)
[2026-05-30 16:12:05] [290] 1.251103,103.839790 45% 20.0km/h (71/117)
[2026-05-30 16:12:08] [291] 1.251087,103.839940 45% 20.0km/h (71/117)
[2026-05-30 16:12:11] [292] 1.251072,103.840089 45% 20.0km/h (71/117)
[2026-05-30 16:12:15] [293] 1.251057,103.840238 45% 20.0km/h (71/117)
[2026-05-30 16:12:18] [294] 1.251042,103.840387 45% 20.0km/h (71/117)
[2026-05-30 16:12:21] [295] 1.251027,103.840536 45% 20.0km/h (71/117)
[2026-05-30 16:12:24] [296] 1.251012,103.840685 45% 20.0km/h (71/117)
[2026-05-30 16:12:27] [297] 1.250997,103.840835 45% 20.0km/h (71/117)
[2026-05-30 16:12:30] [298] 1.250982,103.840984 45% 20.0km/h (71/117)
[2026-05-30 16:12:33] [299] 1.250967,103.841133 45% 20.0km/h (71/117)
[2026-05-30 16:12:36] [300] 1.250952,103.841282 45% 20.0km/h (71/117)
[2026-05-30 16:12:39] [301] 1.250937,103.841431 45% 20.0km/h (71/117)
[2026-05-30 16:12:42] [302] 1.250922,103.841580 45% 20.0km/h (71/117)
[2026-05-30 16:12:45] [303] 1.250906,103.841730 45% 20.0km/h (71/117)
[2026-05-30 16:12:48] [304] 1.250891,103.841879 45% 20.0km/h (71/117)
[2026-05-30 16:12:51] [305] 1.250876,103.842028 45% 20.0km/h (71/117)
[2026-05-30 16:12:55] [306] 1.250861,103.842177 46% 20.0km/h (71/117)
[2026-05-30 16:12:58] [307] 1.250846,103.842326 46% 20.0km/h (71/117)
[2026-05-30 16:13:01] [308] 1.250840,103.842387 46% 20.0km/h (71/117)
[2026-05-30 16:13:04] [309] 1.250922,103.842512 46% 20.0km/h (72/117)
[2026-05-30 16:13:07] [310] 1.251005,103.842638 46% 20.0km/h (72/117)
[2026-05-30 16:13:10] [311] 1.251087,103.842763 46% 20.0km/h (72/117)
[2026-05-30 16:13:13] [312] 1.251170,103.842888 46% 20.0km/h (72/117)
[2026-05-30 16:13:16] [313] 1.251252,103.843013 46% 20.0km/h (72/117)
[2026-05-30 16:13:19] [314] 1.251335,103.843138 46% 20.0km/h (72/117)
[2026-05-30 16:13:22] [315] 1.251417,103.843263 46% 20.0km/h (72/117)
[2026-05-30 16:13:25] [316] 1.251500,103.843389 46% 20.0km/h (72/117)
[2026-05-30 16:13:28] [317] 1.251582,103.843514 46% 20.0km/h (72/117)
[2026-05-30 16:13:31] [318] 1.251665,103.843639 46% 20.0km/h (72/117)
[2026-05-30 16:13:35] [319] 1.251747,103.843764 46% 20.0km/h (72/117)
[2026-05-30 16:13:38] [320] 1.251830,103.843889 46% 20.0km/h (72/117)
[2026-05-30 16:13:41] [321] 1.251912,103.844014 46% 20.0km/h (72/117)
[2026-05-30 16:13:44] [322] 1.251995,103.844140 46% 20.0km/h (72/117)
[2026-05-30 16:13:47] [323] 1.252077,103.844265 46% 20.0km/h (72/117)
[2026-05-30 16:13:50] [324] 1.252160,103.844390 46% 20.0km/h (72/117)
[2026-05-30 16:13:53] [325] 1.252242,103.844515 47% 20.0km/h (72/117)
[2026-05-30 16:13:56] [326] 1.252325,103.844640 47% 20.0km/h (72/117)
[2026-05-30 16:13:59] [327] 1.252407,103.844765 47% 20.0km/h (72/117)
[2026-05-30 16:14:02] [328] 1.252490,103.844891 47% 20.0km/h (72/117)
[2026-05-30 16:14:05] [329] 1.252572,103.845016 47% 20.0km/h (72/117)
[2026-05-30 16:14:09] [330] 1.252655,103.845141 47% 20.0km/h (72/117)
[2026-05-30 16:14:12] [331] 1.252737,103.845266 47% 20.0km/h (72/117)
[2026-05-30 16:14:15] [332] 1.252749,103.845284 47% 20.0km/h (72/117)
[2026-05-30 16:14:18] [333] 1.252744,103.845434 47% 20.0km/h (73/117)
[2026-05-30 16:14:21] [334] 1.252739,103.845584 47% 20.0km/h (73/117)
[2026-05-30 16:14:24] [335] 1.252734,103.845734 47% 20.0km/h (73/117)
[2026-05-30 16:14:27] [336] 1.252729,103.845883 47% 20.0km/h (73/117)
[2026-05-30 16:14:30] [337] 1.252724,103.846033 47% 20.0km/h (73/117)
[2026-05-30 16:14:33] [338] 1.252719,103.846183 47% 20.0km/h (73/117)
[2026-05-30 16:14:36] [339] 1.252714,103.846333 47% 20.0km/h (73/117)
[2026-05-30 16:14:39] [340] 1.252709,103.846483 47% 20.0km/h (73/117)
[2026-05-30 16:14:42] [341] 1.252704,103.846633 47% 20.0km/h (73/117)
[2026-05-30 16:14:46] [342] 1.252699,103.846782 47% 20.0km/h (73/117)
[2026-05-30 16:14:49] [343] 1.252694,103.846932 47% 20.0km/h (73/117)
[2026-05-30 16:14:52] [344] 1.252689,103.847082 47% 20.0km/h (73/117)
[2026-05-30 16:14:55] [345] 1.252685,103.847215 48% 20.0km/h (73/117)
[2026-05-30 16:14:58] [346] 1.252537,103.847239 48% 20.0km/h (74/117)
[2026-05-30 16:15:01] [347] 1.252389,103.847263 48% 20.0km/h (74/117)
[2026-05-30 16:15:04] [348] 1.252241,103.847287 48% 20.0km/h (74/117)
[2026-05-30 16:15:07] [349] 1.252093,103.847311 48% 20.0km/h (74/117)
[2026-05-30 16:15:10] [350] 1.251945,103.847335 48% 20.0km/h (74/117)
[2026-05-30 16:15:13] [351] 1.251797,103.847359 48% 20.0km/h (74/117)
[2026-05-30 16:15:16] [352] 1.251649,103.847383 48% 20.0km/h (74/117)
[2026-05-30 16:15:20] [353] 1.251501,103.847406 48% 20.0km/h (74/117)
[2026-05-30 16:15:23] [354] 1.251353,103.847430 48% 20.0km/h (74/117)
[2026-05-30 16:15:26] [355] 1.251205,103.847454 48% 20.0km/h (74/117)
[2026-05-30 16:15:29] [356] 1.251057,103.847478 48% 20.0km/h (74/117)
[2026-05-30 16:15:32] [357] 1.250909,103.847502 48% 20.0km/h (74/117)
[2026-05-30 16:15:35] [358] 1.250761,103.847526 48% 20.0km/h (74/117)
[2026-05-30 16:15:38] [359] 1.250613,103.847550 48% 20.0km/h (74/117)
[2026-05-30 16:15:41] [360] 1.250465,103.847574 48% 20.0km/h (74/117)
[2026-05-30 16:15:44] [361] 1.250317,103.847598 48% 20.0km/h (74/117)
[2026-05-30 16:15:47] [362] 1.250169,103.847622 48% 20.0km/h (74/117)
[2026-05-30 16:15:50] [363] 1.250021,103.847646 49% 20.0km/h (74/117)
[2026-05-30 16:15:53] [364] 1.249896,103.847666 49% 20.0km/h (74/117)
[2026-05-30 16:15:57] [365] 1.249795,103.847555 49% 20.0km/h (75/117)
[2026-05-30 16:16:00] [366] 1.249695,103.847444 49% 20.0km/h (75/117)
[2026-05-30 16:16:03] [367] 1.249594,103.847333 49% 20.0km/h (75/117)
[2026-05-30 16:16:06] [368] 1.249493,103.847222 49% 20.0km/h (75/117)
[2026-05-30 16:16:09] [369] 1.249392,103.847111 49% 20.0km/h (75/117)
[2026-05-30 16:16:12] [370] 1.249292,103.847000 49% 20.0km/h (75/117)
[2026-05-30 16:16:15] [371] 1.249191,103.846889 49% 20.0km/h (75/117)
[2026-05-30 16:16:18] [372] 1.249090,103.846778 49% 20.0km/h (75/117)
[2026-05-30 16:16:21] [373] 1.248990,103.846667 49% 20.0km/h (75/117)
[2026-05-30 16:16:24] [374] 1.248889,103.846556 49% 20.0km/h (75/117)
[2026-05-30 16:16:28] [375] 1.248845,103.846507 49% 20.0km/h (75/117)
[2026-05-30 16:16:31] [376] 1.248728,103.846414 49% 20.0km/h (76/117)
[2026-05-30 16:16:34] [377] 1.248611,103.846320 49% 20.0km/h (76/117)
[2026-05-30 16:16:37] [378] 1.248494,103.846226 49% 20.0km/h (76/117)
[2026-05-30 16:16:40] [379] 1.248376,103.846133 49% 20.0km/h (76/117)
[2026-05-30 16:16:43] [380] 1.248259,103.846039 49% 20.0km/h (76/117)
[2026-05-30 16:16:46] [381] 1.248142,103.845946 49% 20.0km/h (76/117)
[2026-05-30 16:16:49] [382] 1.248025,103.845852 49% 20.0km/h (76/117)
[2026-05-30 16:16:52] [383] 1.247908,103.845759 50% 20.0km/h (76/117)
[2026-05-30 16:16:55] [384] 1.247791,103.845665 50% 20.0km/h (76/117)
[2026-05-30 16:16:58] [385] 1.247674,103.845571 50% 20.0km/h (76/117)
[2026-05-30 16:17:02] [386] 1.247557,103.845478 50% 20.0km/h (76/117)
[2026-05-30 16:17:05] [387] 1.247439,103.845384 50% 20.0km/h (76/117)
[2026-05-30 16:17:08] [388] 1.247322,103.845291 50% 20.0km/h (76/117)
[2026-05-30 16:17:11] [389] 1.247205,103.845197 50% 20.0km/h (76/117)
[2026-05-30 16:17:14] [390] 1.247088,103.845104 50% 20.0km/h (76/117)
[2026-05-30 16:17:17] [391] 1.246971,103.845010 50% 20.0km/h (76/117)
[2026-05-30 16:17:20] [392] 1.246854,103.844917 50% 20.0km/h (76/117)
[2026-05-30 16:17:23] [393] 1.246737,103.844823 50% 20.0km/h (76/117)
[2026-05-30 16:17:26] [394] 1.246620,103.844729 50% 20.0km/h (76/117)
[2026-05-30 16:17:29] [395] 1.246503,103.844636 50% 20.0km/h (76/117)
[2026-05-30 16:17:32] [396] 1.246385,103.844542 50% 20.0km/h (76/117)
[2026-05-30 16:17:35] [397] 1.246268,103.844449 50% 20.0km/h (76/117)
[2026-05-30 16:17:39] [398] 1.246151,103.844355 50% 20.0km/h (76/117)
[2026-05-30 16:17:39] 📱 手勢循環已停止
[2026-05-30 16:17:42] [399] 1.246034,103.844262 50% 20.0km/h (76/117)
[2026-05-30 16:17:45] [400] 1.245917,103.844168 50% 20.0km/h (76/117)
[2026-05-30 16:17:48] [401] 1.245800,103.844075 51% 20.0km/h (76/117)
=== 模擬器啟動時間: 2026-05-30 16:19:40 ===
[2026-05-30 16:19:41] ============================================================
[2026-05-30 16:19:41] 🎯 iPhone GPS 模擬器 v17.0 - 模組化重構版 (完整版)
[2026-05-30 16:19:41] ============================================================
[2026-05-30 16:19:41] ✅ 修復：阻絕競態條件造成的橡皮筋拉回現象
[2026-05-30 16:19:41] 💡 請按 F12 打開瀏覽器控制台查看詳細日誌
[2026-05-30 16:19:42] ⚡ 開始自動連線流程 (等待 tunneld 就緒...)
[2026-05-30 16:19:42] 🧹 已清除占用 49151 端口的舊進程 (PID: 20316)
[2026-05-30 16:19:43] 🚀 啟動 tunneld...
[2026-05-30 16:19:44] 🌐 地圖已自動開啟
[2026-05-30 16:19:44] ✅ tunneld 已啟動
[2026-05-30 16:19:46] 📨 收到地圖手勢事件: enabled=False, interval=0.5
[2026-05-30 16:19:46] 📱 手勢循環已停止
[2026-05-30 16:19:46] 🗖 地圖視窗已最大化
[2026-05-30 16:19:50] [tunneld] [32m2026-05-30 16:19:50[0m [35mHA1MIS-HNB0516[0m [34mpymobiledevice3.tunneld.server[3076][0m [1;30mINFO[0m [start-tunnel-task-usbmux-00008030-000E602401E8802E-USB] Created tunnel --rsd fdcd:5a03:c870::1 62414
[2026-05-30 16:19:50] ✅ RSD: fdcd:5a03:c870::1:62414
[2026-05-30 16:19:50] ⚡ tunneld 已就緒，準備進行下一步...
[2026-05-30 16:19:50] ℹ WiFi 模式略過 DDI 掛載，直接偵測 RSD
[2026-05-30 16:19:50] ℹ RSD 已填入: fdcd:5a03:c870::1:62414
[2026-05-30 16:19:50] ✅ 自動連線與偵測全部完成！
[2026-05-30 16:19:52] 🧭 路線點: 117 個，途經點: 115 個
[2026-05-30 16:19:59] 🚀 準備從路線點 77 開始模擬...
[2026-05-30 16:20:01] 📏 總距離: 30539m
[2026-05-30 16:20:02] 🚀 開始模擬
[2026-05-30 16:20:02] [1] 1.244712,103.843649 51% 20.0km/h (78/116)
[2026-05-30 16:20:05] [2] 1.244612,103.843537 51% 20.0km/h (78/116)
[2026-05-30 16:20:08] [3] 1.244513,103.843425 52% 20.0km/h (78/116)
[2026-05-30 16:20:10] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:12] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:14] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:15] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:15] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:15] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:15] [4] 1.244413,103.843313 52% 20.0km/h (78/116)
[2026-05-30 16:20:16] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:18] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:19] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:19] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:19] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:19] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:20] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:22] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:24] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:24] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:24] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:24] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:26] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:28] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:30] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:30] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:30] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:30] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:34] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:34] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:34] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:39] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:39] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:39] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:39] ❌ 手勢動作失敗: 點一下
[2026-05-30 16:20:39] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:39] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:39] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:39] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:40] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:20:43] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:43] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:43] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:48] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:48] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:48] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:53] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:53] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:53] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:20:59] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:20:59] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:20:59] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:05] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:05] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:05] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:05] ❌ 手勢循環執行失敗，已自動停止
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:05] [5] 1.244313,103.843201 52% 20.0km/h (78/116)
[2026-05-30 16:21:12] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:12] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:12] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:18] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:18] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:19] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:23] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:23] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:23] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:26] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:26] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:26] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:30] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:30] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:30] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:30] 📨 收到地圖手勢事件: enabled=True, interval=0.5
[2026-05-30 16:21:33] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:33] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:33] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:40] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:40] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:40] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:46] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:46] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:46] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:21:53] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:21:53] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:21:53] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:22:00] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
[2026-05-30 16:22:00] ⚠ 無法建立 WDA session，後續將嘗試直接執行手勢
[2026-05-30 16:22:00] 📱 手勢循環啟用，間隔 0.50 秒
[2026-05-30 16:22:07] ❌ WDA 指令失敗: Usage: python -m pymobiledevice3 developer wda [OPTIONS] COMMAND [ARGS]...
Try 'python -m pymobiledevice3 developer wda -h' for help.
+- Error ---------------------------------------------------------------------+
| No such option '--rsd'.                                                     |
+-----------------------------------------------------------------------------+
